arch,cache_type_k,cache_type_v,category,ctx_size,engine,experiment_dir,goodput_sla_fraction_mean,max_tokens,max_vmhwm_kb,model,model_label,parallel_requests,prompt_id,replica_count,source_run_dir,successful_runs,suite,sweep_id,sweep_name,threads,threads_batch,total_throughput_output_tok_s_mean,tpot_s_mean_across_replicas,ttft_s_mean_across_replicas
x86,f16,f16,long,2048,vanilla,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8738320.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,mandatory_long_transformer_cpu,1,measurements/1254633-track-a1-server-sweep-x86,3,concurrency,x86_server,x86 server sweep,32,32,5.675232991096147,0.17339359258226894,0.4030668860068545
x86,f16,f16,medium,2048,vanilla,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8738320.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,mandatory_medium_ml_vs_dl,1,measurements/1254633-track-a1-server-sweep-x86,3,concurrency,x86_server,x86 server sweep,32,32,5.704985798101593,0.17198328252506243,0.6043231313330276
x86,f16,f16,medium,2048,vanilla,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8738320.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,medium_cpu_inference_pipeline,1,measurements/1254633-track-a1-server-sweep-x86,3,concurrency,x86_server,x86 server sweep,32,32,5.764976814026854,0.1719970394777173,0.3599224786545771
x86,f16,f16,medium,2048,vanilla,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8738320.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,medium_quant_tradeoff,1,measurements/1254633-track-a1-server-sweep-x86,3,concurrency,x86_server,x86 server sweep,32,32,6.1006555159769995,0.16282614230974565,0.4044933260011021
x86,f16,f16,short,2048,vanilla,measurements/1254633-track-a1-server-sweep-x86,0.6666666666666666,128,8738320.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,mandatory_short_capital_france,1,measurements/1254633-track-a1-server-sweep-x86,3,concurrency,x86_server,x86 server sweep,32,32,3.38194316967151,0.19402995594363245,0.5752656366676092
x86,f16,f16,short,2048,vanilla,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8738320.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,short_cpu_quantisation,1,measurements/1254633-track-a1-server-sweep-x86,3,concurrency,x86_server,x86 server sweep,32,32,5.781119276609324,0.1693832956719227,0.6292443339965151
x86,f16,f16,short,2048,vanilla,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8738320.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,short_threading_definition,1,measurements/1254633-track-a1-server-sweep-x86,3,concurrency,x86_server,x86 server sweep,32,32,5.688877391308331,0.1724164358240441,0.611988021012318
x86,turbo3,turbo3,long,1024,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8341284.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,9.081944674407502,0.11003018430184532,0.12013705933350138
x86,turbo3,turbo3,long,1024,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8341284.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,9.234560338766292,0.10821482918107285,0.11759706233472873
x86,turbo3,turbo3,long,1024,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8341284.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,9.322189873200076,0.10722826065361472,0.11399929832744722
x86,turbo3,turbo3,medium,1024,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8341284.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,9.329021355788688,0.10724748381108884,0.11362874965804319
x86,turbo3,turbo3,medium,1024,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8341284.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,9.27483464387546,0.10783346263515174,0.1114578123379033
x86,turbo3,turbo3,medium,1024,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8341284.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,9.232315749582664,0.1083864044121392,0.11126766031763206
x86,turbo3,turbo3,short,1024,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8341284.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.417431308853089,0.1092245780002688,0.18606157032384849
x86,turbo3,turbo3,short,1024,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8341284.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,8.849924201307026,0.11089444836739724,0.4321303163402869
x86,turbo3,turbo3,short,1024,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8341284.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,9.346781131754009,0.10705215507607083,0.11485596766578965
x86,turbo4,turbo4,long,1024,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8375068.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.7149162973776,0.14886896588448179,0.16203655700276917
x86,turbo4,turbo4,long,1024,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8375068.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.743787039027557,0.14820956883457334,0.163268557342235
x86,turbo4,turbo4,long,1024,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8375068.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.789033432665607,0.14731152454593396,0.1576132306654472
x86,turbo4,turbo4,medium,1024,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8375068.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.94979154272288,0.14383855641471513,0.152835798333399
x86,turbo4,turbo4,medium,1024,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8375068.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.9539518795161905,0.1437462350498583,0.15205398400818618
x86,turbo4,turbo4,medium,1024,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8375068.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.939843582962476,0.14403785829932803,0.15122620232674913
x86,turbo4,turbo4,short,1024,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8375068.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,5.50569088107024,0.14940173099845802,0.22810108967435858
x86,turbo4,turbo4,short,1024,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8375068.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.685155013522946,0.14687332171136136,0.4995124196575489
x86,turbo4,turbo4,short,1024,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8375068.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.870957579561203,0.14552645990296556,0.1499336696579121
x86,turbo3,turbo3,long,2048,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8381844.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.951437934458927,0.14380283180840883,0.1506332239951007
x86,turbo3,turbo3,long,2048,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8381844.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.057274088815845,0.1416144887979382,0.15277171833440661
x86,turbo3,turbo3,long,2048,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8381844.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.131160996664104,0.14017538217050965,0.1473167353445509
x86,turbo3,turbo3,medium,2048,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8381844.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.240664151509961,0.1380592741941779,0.14434657401094833
x86,turbo3,turbo3,medium,2048,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8381844.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.16527753182094,0.1395120388977022,0.1463951623397103
x86,turbo3,turbo3,medium,2048,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8381844.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.17766307254799,0.13926286716800942,0.14765164133859798
x86,turbo3,turbo3,short,2048,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8381844.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,5.970196442108709,0.13617078894458245,0.21922464367041053
x86,turbo3,turbo3,short,2048,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8381844.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.082550726481143,0.13837083192914051,0.5002520859998185
x86,turbo3,turbo3,short,2048,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8381844.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.261074826549814,0.1376796546640404,0.1429316120047588
x86,turbo4,turbo4,long,2048,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8425620.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.599726811308541,0.1514567830629636,0.16112392267677933
x86,turbo4,turbo4,long,2048,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8425620.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.683161480616397,0.14958515236747885,0.15920531933079474
x86,turbo4,turbo4,long,2048,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8425620.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.790876598054827,0.1472185821811121,0.15528264333261177
x86,turbo4,turbo4,medium,2048,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8425620.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.926767170545387,0.14434865872703218,0.14965093099939017
x86,turbo4,turbo4,medium,2048,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8425620.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.831934478078959,0.14633379435961763,0.1537348086712882
x86,turbo4,turbo4,medium,2048,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8425620.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.876707819192546,0.14537901260633096,0.1538098970001253
x86,turbo4,turbo4,short,2048,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8425620.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,5.663804141809673,0.14256657838996034,0.23686366333276965
x86,turbo4,turbo4,short,2048,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8425620.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.7478158976313,0.145252072472407,0.5240737226752875
x86,turbo4,turbo4,short,2048,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8425620.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.922449240040932,0.1444430066745611,0.14957899099681526
x86,turbo3,turbo3,long,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8417916.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,9.132630483381185,0.10942208021000734,0.11921756333322264
x86,turbo3,turbo3,long,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8417916.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,9.26042836484196,0.10790137813904438,0.11876645133209725
x86,turbo3,turbo3,long,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8417916.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,9.395830979768245,0.10636501983206859,0.11477862366397555
x86,turbo3,turbo3,medium,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8417916.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,9.627809912082766,0.1038418513044545,0.10975807266853128
x86,turbo3,turbo3,medium,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8417916.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,9.541107387302477,0.10476643229138688,0.11086120233327772
x86,turbo3,turbo3,medium,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8417916.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,9.573775604127688,0.10440579925454771,0.11078462434428123
x86,turbo3,turbo3,short,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8417916.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.433987431461415,0.1082949570021204,0.19006440665301247
x86,turbo3,turbo3,short,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8417916.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,9.093260210504964,0.10774992312601978,0.438204315326099
x86,turbo3,turbo3,short,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8417916.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,9.52782939738282,0.10499207631755422,0.11038603200965251
x86,turbo4,turbo4,long,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8480572.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.962281654425349,0.14356985979526654,0.15381737099960446
x86,turbo4,turbo4,long,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8480572.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.032938472798285,0.14210727093438802,0.15422057966255429
x86,turbo4,turbo4,long,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8480572.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.1610178927961785,0.1395771406614466,0.14902497533572992
x86,turbo4,turbo4,medium,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8480572.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.33152786989587,0.13633015356431447,0.1457132616681823
x86,turbo4,turbo4,medium,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8480572.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.273710829592632,0.1374449192519496,0.14321516133592618
x86,turbo4,turbo4,medium,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8480572.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.264977889755856,0.13760959526772668,0.14261885233281646
x86,turbo4,turbo4,short,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,128,8480572.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,5.989931633946685,0.13541721866689235,0.22077263066603336
