experiment_dir,run_dir,suite,engine,node_count,node_rank,node,model,model_label,threads,threads_batch,ctx_size,parallel_requests,cache_type_k,cache_type_v,max_tokens,trials_configured,warmup_trials,bench_concurrency,mandatory_only,limit_per_category,category,prompt_id,runs,successful_runs,ttft_s_mean,ttft_s_stdev,tpot_s_mean,tpot_s_stdev,throughput_output_tok_s_mean,throughput_output_tok_s_stdev,goodput_sla_fraction,max_rss_kb,max_vmhwm_kb
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_16_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx290,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,16,16,2048,1,f16,f16,128,1,1,1,0,5,medium,medium_cpu_inference_pipeline,1,1,0.10808408400043845,0.0,0.0885801317168429,0.0,11.269652692778442,0.0,1.0,8999528,9000796
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_16_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx290,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,16,16,2048,1,f16,f16,128,1,1,1,0,5,medium,medium_quant_tradeoff,1,1,0.11148888000752777,0.0,0.08858885614184926,0.0,11.265169215690753,0.0,1.0,8999528,9000796
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_16_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx290,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,16,16,2048,1,f16,f16,128,1,1,1,0,5,medium,medium_thread_scaling,1,1,0.11084968404611573,0.0,0.08855607819662789,0.0,11.269934260148975,0.0,1.0,8999528,9000796
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_16_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx290,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,16,16,2048,1,f16,f16,128,1,1,1,0,5,short,mandatory_short_capital_france,1,1,0.2803823639987968,0.0,0.08938227650166179,0.0,7.727839286686466,0.0,1.0,8999528,9000796
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_16_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx290,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,16,16,2048,1,f16,f16,128,1,1,1,0,5,short,short_batching,1,1,0.10678645398002118,0.0,0.08892780155132297,0.0,11.227276899365044,0.0,1.0,8999528,9000796
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_16_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx290,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,16,16,2048,1,f16,f16,128,1,1,1,0,5,short,short_cpu_quantisation,1,1,0.6309645389555953,0.0,0.08900453052785996,0.0,10.724976806903035,0.0,1.0,8999528,9000796
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_16_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx290,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,16,16,2048,1,f16,f16,128,1,1,1,0,5,short,short_kv_cache,1,1,0.1089049190049991,0.0,0.08927810994503052,0.0,11.181568571121083,0.0,1.0,8999528,9000796
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_16_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx290,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,16,16,2048,1,f16,f16,128,1,1,1,0,5,short,short_threading_definition,1,1,0.10013049899134785,0.0,0.08929387314930763,0.0,11.188173602787138,0.0,1.0,8999528,9000796
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx500,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,f16,f16,128,1,1,1,0,5,long,long_concurrency_server,1,1,0.13110163202509284,0.0,0.10514466618105227,0.0,9.49224093940125,0.0,1.0,9001088,9002612
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx500,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,f16,f16,128,1,1,1,0,5,long,long_hpc_case_study,1,1,0.13484635198256,0.0,0.10590940632300055,0.0,9.421750504743347,0.0,1.0,9001088,9002612
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx500,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,f16,f16,128,1,1,1,0,5,long,long_memory_bound_reasoning,1,1,0.13934037002036348,0.0,0.10603832431489557,0.0,9.40729507379334,0.0,1.0,9001088,9002612
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx500,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,f16,f16,128,1,1,1,0,5,long,long_quantisation_evaluation,1,1,0.13306800101418048,0.0,0.10554651583464245,0.0,9.455038399800392,0.0,1.0,9001088,9002612
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx500,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,f16,f16,128,1,1,1,0,5,long,mandatory_long_transformer_cpu,1,1,0.12789895199239254,0.0,0.10483216221249977,0.0,9.522508304202868,0.0,1.0,9001088,9002612
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx500,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,f16,f16,128,1,1,1,0,5,medium,mandatory_medium_ml_vs_dl,1,1,0.12430565903196111,0.0,0.10517413218874176,0.0,9.494423522886025,0.0,1.0,9001088,9002612
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx500,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,f16,f16,128,1,1,1,0,5,medium,medium_concurrency,1,1,0.12381541199283674,0.0,0.10375348621233198,0.0,9.623561150657109,0.0,1.0,9001088,9002612
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx500,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,f16,f16,128,1,1,1,0,5,medium,medium_cpu_inference_pipeline,1,1,0.12381996196927503,0.0,0.10481048594494753,0.0,9.52736359482437,0.0,1.0,9001088,9002612
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx500,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,f16,f16,128,1,1,1,0,5,medium,medium_quant_tradeoff,1,1,0.12506977701559663,0.0,0.10432866513389932,0.0,9.570074941712772,0.0,1.0,9001088,9002612
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx500,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,f16,f16,128,1,1,1,0,5,medium,medium_thread_scaling,1,1,0.125558665022254,0.0,0.10397487326743315,0.0,9.601997648336058,0.0,1.0,9001088,9002612
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx500,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,f16,f16,128,1,1,1,0,5,short,mandatory_short_capital_france,1,1,0.2527132279938087,0.0,0.10934596632917722,0.0,6.88129384847787,0.0,1.0,9001088,9002612
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx500,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,f16,f16,128,1,1,1,0,5,short,short_batching,1,1,0.12296279799193144,0.0,0.10547985225974575,0.0,9.468086549513599,0.0,1.0,9001088,9002612
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx500,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,f16,f16,128,1,1,1,0,5,short,short_cpu_quantisation,1,1,0.5466960539924912,0.0,0.10748926438592873,0.0,9.01532125677032,0.0,1.0,9001088,9002612
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx500,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,f16,f16,128,1,1,1,0,5,short,short_kv_cache,1,1,0.12489868502598256,0.0,0.1057983048028298,0.0,9.438476480549442,0.0,1.0,9001088,9002612
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx500,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,f16,f16,128,1,1,1,0,5,short,short_threading_definition,1,1,0.11924809496849775,0.0,0.1061298338660611,0.0,9.413164710639458,0.0,1.0,9001088,9002612
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx078,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,1,1,1,0,5,long,long_concurrency_server,1,1,0.1676976900198497,0.0,0.13672230493709972,0.0,7.301081393587118,0.0,1.0,9005652,9005652
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx078,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,1,1,1,0,5,long,long_hpc_case_study,1,1,0.17491547198733315,0.0,0.13606821752738163,0.0,7.3328056115466715,0.0,1.0,9005652,9005652
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx078,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,1,1,1,0,5,long,long_memory_bound_reasoning,1,1,0.1705764639773406,0.0,0.13539328946462487,0.0,7.370828016654555,0.0,1.0,9005652,9005652
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx078,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,1,1,1,0,5,long,long_quantisation_evaluation,1,1,0.16769348899833858,0.0,0.1356303170158374,0.0,7.359301756563745,0.0,1.0,9005652,9005652
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx078,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,1,1,1,0,5,long,mandatory_long_transformer_cpu,1,1,0.1662811859860085,0.0,0.1338447598661626,0.0,7.457131922558381,0.0,1.0,9005652,9005652
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx078,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,1,1,1,0,5,medium,mandatory_medium_ml_vs_dl,1,1,0.1508900579647161,0.0,0.13441529213386683,0.0,7.432421684101658,0.0,1.0,9005652,9005652
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx078,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,1,1,1,0,5,medium,medium_concurrency,1,1,0.1543407830176875,0.0,0.13212252000766608,0.0,7.558684727225122,0.0,1.0,9005652,9005652
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx078,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,1,1,1,0,5,medium,medium_cpu_inference_pipeline,1,1,0.1574625169741921,0.0,0.13297115877961857,0.0,7.509518766783419,0.0,1.0,9005652,9005652
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx078,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,1,1,1,0,5,medium,medium_quant_tradeoff,1,1,0.15432723698904738,0.0,0.13725342896059303,0.0,7.278631180581781,0.0,1.0,9005652,9005652
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx078,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,1,1,1,0,5,medium,medium_thread_scaling,1,1,0.15301930700661615,0.0,0.1315997918741411,0.0,7.58905102618198,0.0,1.0,9005652,9005652
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx078,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,1,1,1,0,5,short,mandatory_short_capital_france,1,1,0.2703059669584036,0.0,0.14091908467041017,0.0,5.564997005974801,0.0,1.0,9005652,9005652
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx078,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,1,1,1,0,5,short,short_batching,1,1,0.15790235198801383,0.0,0.1339578892679071,0.0,7.454532217700718,0.0,1.0,9005652,9005652
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx078,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,1,1,1,0,5,short,short_cpu_quantisation,1,1,0.5404985539498739,0.0,0.13685534154358284,0.0,7.142307425532752,0.0,1.0,9005652,9005652
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx078,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,1,1,1,0,5,short,short_kv_cache,1,1,0.15764028596458957,0.0,0.13534657081898932,0.0,7.378854159204435,0.0,1.0,9005652,9005652
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx078,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,1,1,1,0,5,short,short_threading_definition,1,1,0.1516423219582066,0.0,0.13560798998434448,0.0,7.367302041502163,0.0,1.0,9005652,9005652
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_48_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx079,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,1,1,1,0,5,long,long_concurrency_server,1,1,0.1591994429472834,0.0,0.13460541958279,0.0,7.418437972561764,0.0,1.0,9003332,9003340
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_48_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx079,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,1,1,1,0,5,long,long_hpc_case_study,1,1,0.16291937604546547,0.0,0.13451251899961045,0.0,7.421917880501764,0.0,1.0,9003332,9003340
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_48_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx079,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,1,1,1,0,5,long,long_memory_bound_reasoning,1,1,0.16455870401114225,0.0,0.1352649511334919,0.0,7.380320586175949,0.0,1.0,9003332,9003340
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_48_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx079,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,1,1,1,0,5,long,long_quantisation_evaluation,1,1,0.169922154978849,0.0,0.1353531506299371,0.0,7.373303891064298,0.0,1.0,9003332,9003340
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_48_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx079,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,1,1,1,0,5,long,mandatory_long_transformer_cpu,1,1,0.15377384395105764,0.0,0.1310395500003947,0.0,7.620849114298799,0.0,1.0,9003332,9003340
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_48_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx079,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,1,1,1,0,5,medium,mandatory_medium_ml_vs_dl,1,1,0.15032081998651847,0.0,0.13274551330704432,0.0,7.525327978155974,0.0,1.0,9003332,9003340
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_48_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx079,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,1,1,1,0,5,medium,medium_concurrency,1,1,0.15418545703869313,0.0,0.1324437601651307,0.0,7.540607080027316,0.0,1.0,9003332,9003340
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_48_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx079,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,1,1,1,0,5,medium,medium_cpu_inference_pipeline,1,1,0.15050986199639738,0.0,0.13288502885839043,0.0,7.517396248634613,0.0,1.0,9003332,9003340
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_48_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx079,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,1,1,1,0,5,medium,medium_quant_tradeoff,1,1,0.15322256501531228,0.0,0.1328792340552075,0.0,7.516543610945643,0.0,1.0,9003332,9003340
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_48_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx079,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,1,1,1,0,5,medium,medium_thread_scaling,1,1,0.15502742800163105,0.0,0.134205782818553,0.0,7.442125481379776,0.0,1.0,9003332,9003340
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_48_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx079,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,1,1,1,0,5,short,mandatory_short_capital_france,1,1,0.2253758450387977,0.0,0.1333572223278073,0.0,6.035396064852385,0.0,1.0,9003332,9003340
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_48_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx079,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,1,1,1,0,5,short,short_batching,1,1,0.1495128379901871,0.0,0.13187695474054034,0.0,7.574807780664549,0.0,1.0,9003332,9003340
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_48_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx079,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,1,1,1,0,5,short,short_cpu_quantisation,1,1,0.4347446179599501,0.0,0.1337215092205479,0.0,7.34888516980442,0.0,1.0,9003332,9003340
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_48_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx079,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,1,1,1,0,5,short,short_kv_cache,1,1,0.1506965750013478,0.0,0.13254848286632345,0.0,7.536152163478555,0.0,1.0,9003332,9003340
